Column1;Content ID;ReactionType;Categorie;Contentype;Sentiment ;Score;Catégory Unique; Total Score ;Datetime;
5162;229d5bad-c1e4-439c-8978-0efdcdfea4d1;peeking;food;audio;neutral;35;;0;25/10/2020;
5163;229d5bad-c1e4-439c-8978-0efdcdfea4d1;indifferent;food;audio;neutral;20;;0;14/10/2020;
5164;229d5bad-c1e4-439c-8978-0efdcdfea4d1;heart;food;audio;positive;60;;0;17/06/2021;
5165;229d5bad-c1e4-439c-8978-0efdcdfea4d1;love;food;audio;positive;65;;0;16/09/2020;
5166;229d5bad-c1e4-439c-8978-0efdcdfea4d1;super love;food;audio;positive;75;;0;20/08/2020;
5167;229d5bad-c1e4-439c-8978-0efdcdfea4d1;interested;food;audio;positive;30;;0;19/05/2021;
5168;229d5bad-c1e4-439c-8978-0efdcdfea4d1;disgust;food;audio;negative;0;;0;15/12/2020;
5169;229d5bad-c1e4-439c-8978-0efdcdfea4d1;dislike;food;audio;negative;10;;0;01/05/2021;
5170;229d5bad-c1e4-439c-8978-0efdcdfea4d1;interested;food;audio;positive;30;;0;08/09/2020;
5171;229d5bad-c1e4-439c-8978-0efdcdfea4d1;worried;food;audio;negative;12;;0;26/10/2020;
5172;229d5bad-c1e4-439c-8978-0efdcdfea4d1;dislike;food;audio;negative;10;;0;08/07/2020;
5174;80d4bec9-6441-41a2-be74-0eec3e5317ef;interested;tennis;video;positive;30;;0;08/07/2020;
5175;80d4bec9-6441-41a2-be74-0eec3e5317ef;adore;tennis;video;positive;72;;0;29/07/2020;
5176;80d4bec9-6441-41a2-be74-0eec3e5317ef;want;tennis;video;positive;70;;0;21/12/2020;
5177;80d4bec9-6441-41a2-be74-0eec3e5317ef;dislike;tennis;video;negative;10;;0;21/05/2021;
5178;80d4bec9-6441-41a2-be74-0eec3e5317ef;like;tennis;video;positive;50;;0;30/11/2020;
5179;80d4bec9-6441-41a2-be74-0eec3e5317ef;hate;tennis;video;negative;5;;0;20/03/2021;
5180;80d4bec9-6441-41a2-be74-0eec3e5317ef;dislike;tennis;video;negative;10;;0;20/04/2021;
5181;80d4bec9-6441-41a2-be74-0eec3e5317ef;indifferent;tennis;video;neutral;20;;0;22/06/2020;
5182;80d4bec9-6441-41a2-be74-0eec3e5317ef;intrigued;tennis;video;positive;45;;0;11/10/2020;
5183;80d4bec9-6441-41a2-be74-0eec3e5317ef;like;tennis;video;positive;50;;0;26/07/2020;
5184;80d4bec9-6441-41a2-be74-0eec3e5317ef;worried;tennis;video;negative;12;;0;16/06/2021;
5185;80d4bec9-6441-41a2-be74-0eec3e5317ef;interested;tennis;video;positive;30;;0;17/08/2020;
5186;80d4bec9-6441-41a2-be74-0eec3e5317ef;want;tennis;video;positive;70;;0;06/04/2021;
5187;80d4bec9-6441-41a2-be74-0eec3e5317ef;dislike;tennis;video;negative;10;;0;12/07/2020;
5188;80d4bec9-6441-41a2-be74-0eec3e5317ef;heart;tennis;video;positive;60;;0;28/05/2021;
5189;80d4bec9-6441-41a2-be74-0eec3e5317ef;disgust;tennis;video;negative;0;;0;11/09/2020;
5190;80d4bec9-6441-41a2-be74-0eec3e5317ef;peeking;tennis;video;neutral;35;;0;01/04/2021;
5191;80d4bec9-6441-41a2-be74-0eec3e5317ef;heart;tennis;video;positive;60;;0;19/09/2020;
5192;80d4bec9-6441-41a2-be74-0eec3e5317ef;like;tennis;video;positive;50;;0;26/04/2021;
5193;80d4bec9-6441-41a2-be74-0eec3e5317ef;worried;tennis;video;negative;12;;0;22/04/2021;
5194;80d4bec9-6441-41a2-be74-0eec3e5317ef;indifferent;tennis;video;neutral;20;;0;20/03/2021;
5195;80d4bec9-6441-41a2-be74-0eec3e5317ef;scared;tennis;video;negative;15;;0;17/06/2021;
5196;80d4bec9-6441-41a2-be74-0eec3e5317ef;indifferent;tennis;video;neutral;20;;0;12/06/2021;
5197;80d4bec9-6441-41a2-be74-0eec3e5317ef;cherish;tennis;video;positive;70;;0;18/04/2021;
5198;80d4bec9-6441-41a2-be74-0eec3e5317ef;cherish;tennis;video;positive;70;;0;06/01/2021;
5199;80d4bec9-6441-41a2-be74-0eec3e5317ef;adore;tennis;video;positive;72;;0;20/07/2020;
5200;80d4bec9-6441-41a2-be74-0eec3e5317ef;adore;tennis;video;positive;72;;0;28/11/2020;
5201;80d4bec9-6441-41a2-be74-0eec3e5317ef;want;tennis;video;positive;70;;0;13/09/2020;
5202;80d4bec9-6441-41a2-be74-0eec3e5317ef;adore;tennis;video;positive;72;;0;23/04/2021;
5203;80d4bec9-6441-41a2-be74-0eec3e5317ef;disgust;tennis;video;negative;0;;0;06/08/2020;
5204;80d4bec9-6441-41a2-be74-0eec3e5317ef;heart;tennis;video;positive;60;;0;10/04/2021;
5205;80d4bec9-6441-41a2-be74-0eec3e5317ef;dislike;tennis;video;negative;10;;0;31/03/2021;
5206;80d4bec9-6441-41a2-be74-0eec3e5317ef;dislike;tennis;video;negative;10;;0;13/03/2021;
5207;80d4bec9-6441-41a2-be74-0eec3e5317ef;interested;tennis;video;positive;30;;0;10/03/2021;
5208;80d4bec9-6441-41a2-be74-0eec3e5317ef;like;tennis;video;positive;50;;0;01/04/2021;
5209;80d4bec9-6441-41a2-be74-0eec3e5317ef;love;tennis;video;positive;65;;0;27/12/2020;
5210;80d4bec9-6441-41a2-be74-0eec3e5317ef;heart;tennis;video;positive;60;;0;27/11/2020;
5211;80d4bec9-6441-41a2-be74-0eec3e5317ef;intrigued;tennis;video;positive;45;;0;20/03/2021;
5212;80d4bec9-6441-41a2-be74-0eec3e5317ef;scared;tennis;video;negative;15;;0;23/02/2021;
5213;80d4bec9-6441-41a2-be74-0eec3e5317ef;want;tennis;video;positive;70;;0;09/04/2021;
5214;80d4bec9-6441-41a2-be74-0eec3e5317ef;love;tennis;video;positive;65;;0;29/10/2020;
5215;80d4bec9-6441-41a2-be74-0eec3e5317ef;worried;tennis;video;negative;12;;0;21/12/2020;
5216;80d4bec9-6441-41a2-be74-0eec3e5317ef;super love;tennis;video;positive;75;;0;06/05/2021;
5217;80d4bec9-6441-41a2-be74-0eec3e5317ef;worried;tennis;video;negative;12;;0;08/11/2020;
5218;80d4bec9-6441-41a2-be74-0eec3e5317ef;disgust;tennis;video;negative;0;;0;16/03/2021;
5219;80d4bec9-6441-41a2-be74-0eec3e5317ef;cherish;tennis;video;positive;70;;0;08/03/2021;
5220;80d4bec9-6441-41a2-be74-0eec3e5317ef;dislike;tennis;video;negative;10;;0;08/06/2021;
5222;457d54ed-e0bf-4574-80e3-561c1bbc4d3e;disgust;science;GIF;negative;0;;0;21/09/2020;
5223;457d54ed-e0bf-4574-80e3-561c1bbc4d3e;want;science;GIF;positive;70;;0;12/10/2020;
5224;457d54ed-e0bf-4574-80e3-561c1bbc4d3e;indifferent;science;GIF;neutral;20;;0;15/08/2020;
5225;457d54ed-e0bf-4574-80e3-561c1bbc4d3e;love;science;GIF;positive;65;;0;04/01/2021;
5226;457d54ed-e0bf-4574-80e3-561c1bbc4d3e;love;science;GIF;positive;65;;0;14/03/2021;
5227;457d54ed-e0bf-4574-80e3-561c1bbc4d3e;hate;science;GIF;negative;5;;0;23/10/2020;
5228;457d54ed-e0bf-4574-80e3-561c1bbc4d3e;dislike;science;GIF;negative;10;;0;06/06/2021;
5229;457d54ed-e0bf-4574-80e3-561c1bbc4d3e;disgust;science;GIF;negative;0;;0;29/07/2020;
5230;457d54ed-e0bf-4574-80e3-561c1bbc4d3e;intrigued;science;GIF;positive;45;;0;14/07/2020;
5231;457d54ed-e0bf-4574-80e3-561c1bbc4d3e;scared;science;GIF;negative;15;;0;13/05/2021;
5232;457d54ed-e0bf-4574-80e3-561c1bbc4d3e;interested;science;GIF;positive;30;;0;16/04/2021;
5233;457d54ed-e0bf-4574-80e3-561c1bbc4d3e;like;science;GIF;positive;50;;0;02/01/2021;
5234;457d54ed-e0bf-4574-80e3-561c1bbc4d3e;worried;science;GIF;negative;12;;0;17/09/2020;
5235;457d54ed-e0bf-4574-80e3-561c1bbc4d3e;worried;science;GIF;negative;12;;0;15/03/2021;
5236;457d54ed-e0bf-4574-80e3-561c1bbc4d3e;scared;science;GIF;negative;15;;0;11/07/2020;
5237;457d54ed-e0bf-4574-80e3-561c1bbc4d3e;like;science;GIF;positive;50;;0;04/12/2020;
5238;457d54ed-e0bf-4574-80e3-561c1bbc4d3e;indifferent;science;GIF;neutral;20;;0;22/09/2020;
5239;457d54ed-e0bf-4574-80e3-561c1bbc4d3e;interested;science;GIF;positive;30;;0;29/07/2020;
5240;457d54ed-e0bf-4574-80e3-561c1bbc4d3e;dislike;science;GIF;negative;10;;0;29/09/2020;
5241;457d54ed-e0bf-4574-80e3-561c1bbc4d3e;intrigued;science;GIF;positive;45;;0;08/06/2021;
5243;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;hate;cooking;audio;negative;5;;0;09/02/2021;
5244;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;love;cooking;audio;positive;65;;0;22/06/2020;
5245;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;love;cooking;audio;positive;65;;0;20/10/2020;
5246;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;love;cooking;audio;positive;65;;0;19/07/2020;
5247;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;scared;cooking;audio;negative;15;;0;22/07/2020;
5248;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;want;cooking;audio;positive;70;;0;06/03/2021;
5249;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;intrigued;cooking;audio;positive;45;;0;15/02/2021;
5250;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;interested;cooking;audio;positive;30;;0;20/01/2021;
5251;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;scared;cooking;audio;negative;15;;0;21/07/2020;
5252;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;scared;cooking;audio;negative;15;;0;07/11/2020;
5253;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;dislike;cooking;audio;negative;10;;0;16/02/2021;
5254;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;worried;cooking;audio;negative;12;;0;21/08/2020;
5255;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;adore;cooking;audio;positive;72;;0;04/03/2021;
5256;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;indifferent;cooking;audio;neutral;20;;0;04/11/2020;
5257;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;want;cooking;audio;positive;70;;0;19/08/2020;
5258;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;super love;cooking;audio;positive;75;;0;21/05/2021;
5259;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;intrigued;cooking;audio;positive;45;;0;24/03/2021;
5260;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;interested;cooking;audio;positive;30;;0;25/04/2021;
5261;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;adore;cooking;audio;positive;72;;0;04/09/2020;
5262;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;like;cooking;audio;positive;50;;0;24/10/2020;
5263;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;like;cooking;audio;positive;50;;0;02/01/2021;
5264;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;scared;cooking;audio;negative;15;;0;18/06/2020;
5265;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;heart;cooking;audio;positive;60;;0;05/08/2020;
5266;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;interested;cooking;audio;positive;30;;0;04/03/2021;
5267;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;disgust;cooking;audio;negative;0;;0;02/07/2020;
5268;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;disgust;cooking;audio;negative;0;;0;04/09/2020;
5269;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;heart;cooking;audio;positive;60;;0;25/12/2020;
5270;57a8bb62-a264-42d4-a1b0-6e4c0f859a5e;love;cooking;audio;positive;65;;0;23/03/2021;
5272;ff883828-a610-492d-8635-8a777eaad25f;disgust;education;photo;negative;0;;0;27/12/2020;
5273;ff883828-a610-492d-8635-8a777eaad25f;love;education;photo;positive;65;;0;29/01/2021;
5274;ff883828-a610-492d-8635-8a777eaad25f;want;education;photo;positive;70;;0;14/06/2021;
5275;ff883828-a610-492d-8635-8a777eaad25f;hate;education;photo;negative;5;;0;04/08/2020;
5276;ff883828-a610-492d-8635-8a777eaad25f;indifferent;education;photo;neutral;20;;0;26/11/2020;
5277;ff883828-a610-492d-8635-8a777eaad25f;worried;education;photo;negative;12;;0;01/12/2020;
5278;ff883828-a610-492d-8635-8a777eaad25f;cherish;education;photo;positive;70;;0;10/01/2021;
5279;ff883828-a610-492d-8635-8a777eaad25f;hate;education;photo;negative;5;;0;30/11/2020;
5280;ff883828-a610-492d-8635-8a777eaad25f;disgust;education;photo;negative;0;;0;13/04/2021;
5281;ff883828-a610-492d-8635-8a777eaad25f;disgust;education;photo;negative;0;;0;07/08/2020;
5282;ff883828-a610-492d-8635-8a777eaad25f;heart;education;photo;positive;60;;0;07/02/2021;
5283;ff883828-a610-492d-8635-8a777eaad25f;indifferent;education;photo;neutral;20;;0;02/09/2020;
5284;ff883828-a610-492d-8635-8a777eaad25f;super love;education;photo;positive;75;;0;27/03/2021;
5285;ff883828-a610-492d-8635-8a777eaad25f;heart;education;photo;positive;60;;0;02/12/2020;
5286;ff883828-a610-492d-8635-8a777eaad25f;intrigued;education;photo;positive;45;;0;02/08/2020;
5287;ff883828-a610-492d-8635-8a777eaad25f;disgust;education;photo;negative;0;;0;21/07/2020;
5288;ff883828-a610-492d-8635-8a777eaad25f;hate;education;photo;negative;5;;0;21/07/2020;
5289;ff883828-a610-492d-8635-8a777eaad25f;adore;education;photo;positive;72;;0;27/10/2020;
5290;ff883828-a610-492d-8635-8a777eaad25f;intrigued;education;photo;positive;45;;0;21/07/2020;
5291;ff883828-a610-492d-8635-8a777eaad25f;peeking;education;photo;neutral;35;;0;28/06/2020;
5292;ff883828-a610-492d-8635-8a777eaad25f;love;education;photo;positive;65;;0;01/04/2021;
5293;ff883828-a610-492d-8635-8a777eaad25f;love;education;photo;positive;65;;0;08/05/2021;
5294;ff883828-a610-492d-8635-8a777eaad25f;indifferent;education;photo;neutral;20;;0;16/08/2020;
5295;ff883828-a610-492d-8635-8a777eaad25f;worried;education;photo;negative;12;;0;11/12/2020;
5296;ff883828-a610-492d-8635-8a777eaad25f;peeking;education;photo;neutral;35;;0;17/02/2021;
5297;ff883828-a610-492d-8635-8a777eaad25f;peeking;education;photo;neutral;35;;0;07/02/2021;
5298;ff883828-a610-492d-8635-8a777eaad25f;worried;education;photo;negative;12;;0;18/01/2021;
5299;ff883828-a610-492d-8635-8a777eaad25f;love;education;photo;positive;65;;0;02/10/2020;
5300;ff883828-a610-492d-8635-8a777eaad25f;like;education;photo;positive;50;;0;07/06/2021;
5301;ff883828-a610-492d-8635-8a777eaad25f;want;education;photo;positive;70;;0;28/01/2021;
5302;ff883828-a610-492d-8635-8a777eaad25f;scared;education;photo;negative;15;;0;16/02/2021;
5303;ff883828-a610-492d-8635-8a777eaad25f;peeking;education;photo;neutral;35;;0;19/12/2020;
5304;ff883828-a610-492d-8635-8a777eaad25f;adore;education;photo;positive;72;;0;02/03/2021;
5305;ff883828-a610-492d-8635-8a777eaad25f;indifferent;education;photo;neutral;20;;0;22/04/2021;
5306;ff883828-a610-492d-8635-8a777eaad25f;peeking;education;photo;neutral;35;;0;16/08/2020;
5307;ff883828-a610-492d-8635-8a777eaad25f;dislike;education;photo;negative;10;;0;08/04/2021;
5308;ff883828-a610-492d-8635-8a777eaad25f;love;education;photo;positive;65;;0;28/10/2020;
5309;ff883828-a610-492d-8635-8a777eaad25f;heart;education;photo;positive;60;;0;04/06/2021;
5310;ff883828-a610-492d-8635-8a777eaad25f;dislike;education;photo;negative;10;;0;07/04/2021;
5311;ff883828-a610-492d-8635-8a777eaad25f;peeking;education;photo;neutral;35;;0;13/08/2020;
5312;ff883828-a610-492d-8635-8a777eaad25f;scared;education;photo;negative;15;;0;30/08/2020;
5313;ff883828-a610-492d-8635-8a777eaad25f;worried;education;photo;negative;12;;0;17/05/2021;
5314;ff883828-a610-492d-8635-8a777eaad25f;cherish;education;photo;positive;70;;0;17/03/2021;
5315;ff883828-a610-492d-8635-8a777eaad25f;cherish;education;photo;positive;70;;0;06/08/2020;
5316;ff883828-a610-492d-8635-8a777eaad25f;disgust;education;photo;negative;0;;0;01/01/2021;
5317;ff883828-a610-492d-8635-8a777eaad25f;cherish;education;photo;positive;70;;0;01/10/2020;
5318;ff883828-a610-492d-8635-8a777eaad25f;love;education;photo;positive;65;;0;24/12/2020;
5319;ff883828-a610-492d-8635-8a777eaad25f;like;education;photo;positive;50;;0;23/08/2020;
5321;48a824bf-e495-4333-8acf-c800947ec2cd;super love;soccer;audio;positive;75;;0;03/10/2020;
5322;48a824bf-e495-4333-8acf-c800947ec2cd;peeking;soccer;audio;neutral;35;;0;26/11/2020;
5323;48a824bf-e495-4333-8acf-c800947ec2cd;super love;soccer;audio;positive;75;;0;06/02/2021;
5324;48a824bf-e495-4333-8acf-c800947ec2cd;cherish;soccer;audio;positive;70;;0;27/03/2021;
5325;48a824bf-e495-4333-8acf-c800947ec2cd;disgust;soccer;audio;negative;0;;0;13/07/2020;
5326;48a824bf-e495-4333-8acf-c800947ec2cd;love;soccer;audio;positive;65;;0;29/04/2021;
5327;48a824bf-e495-4333-8acf-c800947ec2cd;intrigued;soccer;audio;positive;45;;0;29/09/2020;
5328;48a824bf-e495-4333-8acf-c800947ec2cd;want;soccer;audio;positive;70;;0;21/07/2020;
5329;48a824bf-e495-4333-8acf-c800947ec2cd;indifferent;soccer;audio;neutral;20;;0;28/09/2020;
5330;48a824bf-e495-4333-8acf-c800947ec2cd;like;soccer;audio;positive;50;;0;22/03/2021;
5331;48a824bf-e495-4333-8acf-c800947ec2cd;cherish;soccer;audio;positive;70;;0;03/10/2020;
5332;48a824bf-e495-4333-8acf-c800947ec2cd;intrigued;soccer;audio;positive;45;;0;30/05/2021;
5333;48a824bf-e495-4333-8acf-c800947ec2cd;like;soccer;audio;positive;50;;0;05/09/2020;
5334;48a824bf-e495-4333-8acf-c800947ec2cd;interested;soccer;audio;positive;30;;0;09/05/2021;
5335;48a824bf-e495-4333-8acf-c800947ec2cd;cherish;soccer;audio;positive;70;;0;03/09/2020;
5336;48a824bf-e495-4333-8acf-c800947ec2cd;super love;soccer;audio;positive;75;;0;27/12/2020;
5337;48a824bf-e495-4333-8acf-c800947ec2cd;interested;soccer;audio;positive;30;;0;08/09/2020;
5338;48a824bf-e495-4333-8acf-c800947ec2cd;hate;soccer;audio;negative;5;;0;08/06/2021;
5339;48a824bf-e495-4333-8acf-c800947ec2cd;adore;soccer;audio;positive;72;;0;09/08/2020;
5340;48a824bf-e495-4333-8acf-c800947ec2cd;hate;soccer;audio;negative;5;;0;07/09/2020;
5341;48a824bf-e495-4333-8acf-c800947ec2cd;want;soccer;audio;positive;70;;0;04/06/2021;
5342;48a824bf-e495-4333-8acf-c800947ec2cd;indifferent;soccer;audio;neutral;20;;0;14/12/2020;
5343;48a824bf-e495-4333-8acf-c800947ec2cd;scared;soccer;audio;negative;15;;0;13/04/2021;
5344;48a824bf-e495-4333-8acf-c800947ec2cd;hate;soccer;audio;negative;5;;0;19/08/2020;
5345;48a824bf-e495-4333-8acf-c800947ec2cd;cherish;soccer;audio;positive;70;;0;23/07/2020;
5346;48a824bf-e495-4333-8acf-c800947ec2cd;like;soccer;audio;positive;50;;0;30/07/2020;
5347;48a824bf-e495-4333-8acf-c800947ec2cd;worried;soccer;audio;negative;12;;0;14/03/2021;
5348;48a824bf-e495-4333-8acf-c800947ec2cd;peeking;soccer;audio;neutral;35;;0;18/12/2020;
5349;48a824bf-e495-4333-8acf-c800947ec2cd;disgust;soccer;audio;negative;0;;0;13/08/2020;
5350;48a824bf-e495-4333-8acf-c800947ec2cd;cherish;soccer;audio;positive;70;;0;09/12/2020;
5351;48a824bf-e495-4333-8acf-c800947ec2cd;worried;soccer;audio;negative;12;;0;28/08/2020;
5353;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;intrigued;food;GIF;positive;45;;0;16/10/2020;
5354;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;heart;food;GIF;positive;60;;0;13/04/2021;
5355;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;disgust;food;GIF;negative;0;;0;05/11/2020;
5356;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;indifferent;food;GIF;neutral;20;;0;29/10/2020;
5357;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;heart;food;GIF;positive;60;;0;27/03/2021;
5358;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;dislike;food;GIF;negative;10;;0;16/10/2020;
5359;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;intrigued;food;GIF;positive;45;;0;29/06/2020;
5360;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;super love;food;GIF;positive;75;;0;12/08/2020;
5361;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;interested;food;GIF;positive;30;;0;11/01/2021;
5362;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;cherish;food;GIF;positive;70;;0;19/10/2020;
5363;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;want;food;GIF;positive;70;;0;15/10/2020;
5364;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;worried;food;GIF;negative;12;;0;07/10/2020;
5365;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;heart;food;GIF;positive;60;;0;13/04/2021;
5366;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;want;food;GIF;positive;70;;0;15/11/2020;
5367;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;super love;food;GIF;positive;75;;0;07/02/2021;
5368;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;scared;food;GIF;negative;15;;0;02/10/2020;
5369;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;super love;food;GIF;positive;75;;0;20/04/2021;
5370;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;cherish;food;GIF;positive;70;;0;05/09/2020;
5371;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;cherish;food;GIF;positive;70;;0;14/03/2021;
5372;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;scared;food;GIF;negative;15;;0;25/05/2021;
5373;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;worried;food;GIF;negative;12;;0;02/04/2021;
5374;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;peeking;food;GIF;neutral;35;;0;11/02/2021;
5375;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;cherish;food;GIF;positive;70;;0;24/06/2020;
5376;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;like;food;GIF;positive;50;;0;07/08/2020;
5377;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;hate;food;GIF;negative;5;;0;02/06/2021;
5378;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;want;food;GIF;positive;70;;0;18/09/2020;
5379;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;dislike;food;GIF;negative;10;;0;11/04/2021;
5380;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;scared;food;GIF;negative;15;;0;19/08/2020;
5381;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;like;food;GIF;positive;50;;0;10/11/2020;
5382;2019333d-2b9c-4a22-904c-d1f1aa9c68bb;heart;food;GIF;positive;60;;0;03/07/2020;
5384;88d65e30-7ca0-4f32-a020-45c4cb3d9632;cherish;travel;audio;positive;70;;0;24/11/2020;
5385;88d65e30-7ca0-4f32-a020-45c4cb3d9632;heart;travel;audio;positive;60;;0;08/08/2020;
5386;88d65e30-7ca0-4f32-a020-45c4cb3d9632;interested;travel;audio;positive;30;;0;01/04/2021;
5387;88d65e30-7ca0-4f32-a020-45c4cb3d9632;want;travel;audio;positive;70;;0;10/12/2020;
5388;88d65e30-7ca0-4f32-a020-45c4cb3d9632;worried;travel;audio;negative;12;;0;25/09/2020;
5389;88d65e30-7ca0-4f32-a020-45c4cb3d9632;intrigued;travel;audio;positive;45;;0;21/10/2020;
5390;88d65e30-7ca0-4f32-a020-45c4cb3d9632;peeking;travel;audio;neutral;35;;0;07/05/2021;
5391;88d65e30-7ca0-4f32-a020-45c4cb3d9632;peeking;travel;audio;neutral;35;;0;13/05/2021;
5392;88d65e30-7ca0-4f32-a020-45c4cb3d9632;worried;travel;audio;negative;12;;0;19/06/2020;
5393;88d65e30-7ca0-4f32-a020-45c4cb3d9632;love;travel;audio;positive;65;;0;23/03/2021;
5394;88d65e30-7ca0-4f32-a020-45c4cb3d9632;heart;travel;audio;positive;60;;0;01/09/2020;
5395;88d65e30-7ca0-4f32-a020-45c4cb3d9632;cherish;travel;audio;positive;70;;0;09/11/2020;
5396;88d65e30-7ca0-4f32-a020-45c4cb3d9632;super love;travel;audio;positive;75;;0;09/05/2021;
5397;88d65e30-7ca0-4f32-a020-45c4cb3d9632;intrigued;travel;audio;positive;45;;0;06/11/2020;
5398;88d65e30-7ca0-4f32-a020-45c4cb3d9632;super love;travel;audio;positive;75;;0;13/12/2020;
5399;88d65e30-7ca0-4f32-a020-45c4cb3d9632;worried;travel;audio;negative;12;;0;19/10/2020;
5400;88d65e30-7ca0-4f32-a020-45c4cb3d9632;super love;travel;audio;positive;75;;0;23/04/2021;
5401;88d65e30-7ca0-4f32-a020-45c4cb3d9632;want;travel;audio;positive;70;;0;21/06/2020;
5402;88d65e30-7ca0-4f32-a020-45c4cb3d9632;dislike;travel;audio;negative;10;;0;15/07/2020;
5403;88d65e30-7ca0-4f32-a020-45c4cb3d9632;intrigued;travel;audio;positive;45;;0;13/11/2020;
5404;88d65e30-7ca0-4f32-a020-45c4cb3d9632;like;travel;audio;positive;50;;0;14/12/2020;
5405;88d65e30-7ca0-4f32-a020-45c4cb3d9632;indifferent;travel;audio;neutral;20;;0;20/05/2021;
5406;88d65e30-7ca0-4f32-a020-45c4cb3d9632;interested;travel;audio;positive;30;;0;07/02/2021;
5407;88d65e30-7ca0-4f32-a020-45c4cb3d9632;want;travel;audio;positive;70;;0;06/11/2020;
5408;88d65e30-7ca0-4f32-a020-45c4cb3d9632;love;travel;audio;positive;65;;0;22/07/2020;
5409;88d65e30-7ca0-4f32-a020-45c4cb3d9632;heart;travel;audio;positive;60;;0;27/12/2020;
5410;88d65e30-7ca0-4f32-a020-45c4cb3d9632;want;travel;audio;positive;70;;0;03/03/2021;
5411;88d65e30-7ca0-4f32-a020-45c4cb3d9632;indifferent;travel;audio;neutral;20;;0;28/04/2021;
5412;88d65e30-7ca0-4f32-a020-45c4cb3d9632;scared;travel;audio;negative;15;;0;03/08/2020;
5413;88d65e30-7ca0-4f32-a020-45c4cb3d9632;adore;travel;audio;positive;72;;0;11/09/2020;
5414;88d65e30-7ca0-4f32-a020-45c4cb3d9632;super love;travel;audio;positive;75;;0;10/11/2020;
5415;88d65e30-7ca0-4f32-a020-45c4cb3d9632;cherish;travel;audio;positive;70;;0;25/08/2020;
5416;88d65e30-7ca0-4f32-a020-45c4cb3d9632;hate;travel;audio;negative;5;;0;12/09/2020;
5417;88d65e30-7ca0-4f32-a020-45c4cb3d9632;like;travel;audio;positive;50;;0;17/07/2020;
5418;88d65e30-7ca0-4f32-a020-45c4cb3d9632;indifferent;travel;audio;neutral;20;;0;01/10/2020;
5419;88d65e30-7ca0-4f32-a020-45c4cb3d9632;adore;travel;audio;positive;72;;0;23/05/2021;
